crop,year,season,state,area,production,fertilizer,pesticide,yield,avg_temp_c,total_rainfall_mm,avg_humidity_percent,N,P,K,pH,fertilizer_per_ha,pesticide_per_ha,NPK_total,N_to_P_ratio,N_to_K_ratio,P_to_K_ratio,NPK_balance_score,temp_rainfall_interaction,temp_humidity_interaction,moisture_index,growing_degree_days,rainfall_category,pH_optimal,pH_category,soil_fertility_score,fertilizer_rainfall_ratio,pesticide_efficiency,input_intensity,yield_lag1,yield_ma2,yield_change,years_since_start
Banana,2013,Kharif     ,Puducherry,224.0,7172,32365.76,60.48,20.655,28.11,972.61,74.59,88,55,40,7.0,143.84782222222222,0.2688,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,27340.0671,2096.7249,725.4697990000001,18.11,Medium,1,Neutral,0.83375,0.14774686190797365,0.0011946666666666666,0.725174113663017,30.195,25.424999999999997,-9.54,16
Banana,2014,Kharif     ,Puducherry,250.0,7321,37740.0,82.5,24.245,28.1,1061.01,74.27,88,55,40,7.0,150.3585657370518,0.3286852589641434,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,29814.381,2086.987,788.0121269999999,18.1,High,1,Neutral,0.83375,0.14157923723604468,0.0013095030237615275,0.8207846399613996,20.655,22.45,3.59,17
Banana,2015,Kharif     ,Puducherry,246.0,6235,38845.86,81.18,15.98666667,28.11,1567.72,75.71,88,55,40,7.0,157.2706882591093,0.32866396761133604,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,44068.6092,2128.2081,1186.9208119999998,18.11,Very High,1,Neutral,0.83375,0.10025414877040473,0.0013306233506531825,0.8386073191490162,24.245,20.115833334999998,-8.258333330000001,18
Banana,2016,Kharif     ,Puducherry,252.0,3052,38619.0,88.2,13.02666667,28.23,765.27,74.08,88,55,40,7.0,152.64426877470356,0.3486166007905138,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,21603.5721,2091.2784,566.912016,18.23,Medium,1,Neutral,0.83375,0.19920428670664853,0.0013779312284210032,0.8529129660563567,15.98666667,14.506666669999998,-2.960000000000001,19
Banana,2017,Kharif     ,Puducherry,249.0,2946,39202.56,94.62,11.33333333,28.29,1248.7,74.81,88,55,40,7.0,156.81024,0.37848000000000004,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,35325.723,2116.3749,934.15247,18.29,High,1,Neutral,0.83375,0.12547830679363045,0.0015139200000000002,0.9029656201045251,13.02666667,12.179999999999998,-1.6933333399999988,20
Banana,2018,Kharif     ,Puducherry,262.0,9124,42496.4,91.7,24.5,28.04,947.36,75.1,88,55,40,7.0,161.58326996197718,0.3486692015209126,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,26563.9744,2105.8039999999996,711.4673599999999,18.04,Medium,1,Neutral,0.83375,0.17038178535785692,0.0013257384088247626,0.8760673262150931,11.33333333,17.916666664999997,13.16666667,21
Banana,2019,Kharif     ,Puducherry,273.0,16637,46890.48,101.01,32.76666667,28.41,1060.94,75.48,88,55,40,7.0,171.1331386861314,0.3686496350364964,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,30141.3054,2144.3868,800.7975120000001,18.41,High,1,Neutral,0.83375,0.16115141974700206,0.0013454366242207898,0.927020099259167,24.5,28.633333334999996,8.26666667,22
Black pepper,1998,Kharif     ,Puducherry,12.0,7,1185.6,3.48,0.58,28.33,1124.51,75.47,88,55,40,7.0,91.19999999999999,0.2676923076923077,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,31857.3683,2138.0651,848.6676970000001,18.33,High,1,Neutral,0.83375,0.08102993309699602,0.02059171597633136,0.5877525738057803,1.03,0.58,0.0,1
Black pepper,1999,Whole Year ,Puducherry,12.0,7,1273.56,3.24,0.58,27.74,923.63,75.11,88,55,40,7.0,97.96615384615384,0.24923076923076926,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,25621.496199999998,2083.5514,693.7384930000001,17.74,Medium,1,Neutral,0.83375,0.10595173620383705,0.019171597633136098,0.5809348004540211,0.58,0.58,0.0,2
Black pepper,2000,Whole Year ,Puducherry,12.0,7,1178.04,3.12,0.58,27.95,962.02,74.78,88,55,40,7.0,90.61846153846153,0.24000000000000002,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,26888.459,2090.101,719.398556,17.95,Medium,1,Neutral,0.83375,0.09409821347268128,0.018461538461538463,0.5498134884428596,0.58,0.58,0.0,3
Black pepper,2001,Whole Year ,Puducherry,12.0,11,1225.56,3.12,0.92,28.23,1021.13,74.02,88,55,40,7.0,94.27384615384615,0.24000000000000002,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,28826.4999,2089.5846,755.840426,18.23,High,1,Neutral,0.83375,0.09223273571252791,0.018461538461538463,0.5592535920409427,0.58,0.75,0.3400000000000001,4
Black pepper,2002,Whole Year ,Puducherry,12.0,8,1136.04,3.0,0.67,28.22,861.71,74.5,88,55,40,7.0,87.3876923076923,0.23076923076923078,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,24317.4562,2102.39,641.9739500000001,18.22,Medium,1,Neutral,0.83375,0.10129440056066616,0.01775147928994083,0.5293242123022665,0.92,0.795,-0.25,5
Black pepper,2003,Whole Year ,Puducherry,12.0,8,1187.76,2.88,0.67,28.24,842.18,74.41,88,55,40,7.0,91.36615384615385,0.22153846153846152,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,23783.1632,2101.3383999999996,626.6661379999999,18.24,Medium,1,Neutral,0.83375,0.10835901450005202,0.017041420118343194,0.5274529182578928,0.67,0.67,0.0,6
Black pepper,2004,Whole Year ,Puducherry,12.0,7,1300.08,2.52,0.58,27.67,1307.68,76.32,88,55,40,7.0,100.00615384615384,0.19384615384615383,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,36183.505600000004,2111.7744,998.021376,17.67,High,1,Neutral,0.83375,0.07641757637172863,0.014911242603550295,0.5133286396992272,0.67,0.625,-0.09000000000000008,7
Black pepper,2005,Whole Year ,Puducherry,12.0,7,1439.04,2.52,0.58,28.11,1606.86,76.35,88,55,40,7.0,110.69538461538461,0.19384615384615383,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,45168.834599999995,2146.1985,1226.8376099999998,18.11,Very High,1,Neutral,0.83375,0.0688464074082225,0.014911242603550295,0.5409337911299852,0.58,0.58,0.0,8
Black pepper,2006,Kharif     ,Puducherry,12.0,7,1532.52,2.64,0.58,27.89,1082.72,75.18,88,55,40,7.0,117.88615384615385,0.2030769230769231,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,30197.060800000003,2096.7702000000004,813.9888960000001,17.89,High,1,Neutral,0.83375,0.10877916237234142,0.01562130177514793,0.5716498461685018,0.58,0.58,0.0,9
Black pepper,2007,Kharif     ,Puducherry,12.0,7,1600.8,1.92,0.58,27.8,1151.09,75.64,88,55,40,7.0,123.13846153846154,0.14769230769230768,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,32000.302,2102.792,870.684476,17.8,High,1,Neutral,0.83375,0.10688267543200752,0.01136094674556213,0.512339534030205,0.58,0.58,0.0,10
Black pepper,2008,Kharif     ,Puducherry,12.0,8,1716.48,1.08,0.67,27.74,1376.2,76.18,88,55,40,7.0,132.03692307692307,0.08307692307692308,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,38175.788,2113.2332,1048.3891600000002,17.74,High,1,Neutral,0.83375,0.09587345561786456,0.006390532544378698,0.4502997366113453,0.58,0.625,0.09000000000000008,11
Black pepper,2009,Kharif     ,Puducherry,12.0,8,1869.84,2.04,0.67,28.23,1110.91,73.83,88,55,40,7.0,143.83384615384614,0.15692307692307692,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,31360.9893,2084.2209,820.184853,18.23,High,1,Neutral,0.83375,0.1293574535293739,0.012071005917159762,0.5779315273616396,0.67,0.67,0.0,12
Black pepper,2010,Kharif     ,Puducherry,11.0,6,1827.21,2.64,0.55,28.07,1434.44,77.22,88,55,40,7.0,152.2675,0.22,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,40264.730800000005,2167.5654,1107.674568,18.07,High,1,Neutral,0.83375,0.10607723067491501,0.018333333333333333,0.6827075663759155,0.67,0.6100000000000001,-0.12,13
Black pepper,2011,Kharif     ,Puducherry,11.0,5,1842.72,3.63,0.45,27.95,1264.88,75.01,88,55,40,7.0,153.56,0.3025,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,35353.396,2096.5295,948.7864880000001,17.95,High,1,Neutral,0.83375,0.12130691692735487,0.025208333333333333,0.7945981160865142,0.55,0.5,-0.10000000000000003,14
Black pepper,2016,Kharif     ,Puducherry,10.0,18,1532.5,3.5,1.8,28.23,765.27,74.08,88,55,40,7.0,139.3181818181818,0.3181818181818182,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,21603.5721,2091.2784,566.912016,18.23,Medium,1,Neutral,0.83375,0.18181343627987762,0.028925619834710745,0.7784523102895319,0.45,1.125,1.35,19
Black pepper,2017,Kharif     ,Puducherry,10.0,18,1574.4,3.8,1.8,28.29,1248.7,74.81,88,55,40,7.0,143.12727272727273,0.34545454545454546,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,35325.723,2116.3749,934.15247,18.29,High,1,Neutral,0.83375,0.1145293052150698,0.03140495867768595,0.8241745345970473,1.8,1.8,0.0,20
Black pepper,2018,Kharif     ,Puducherry,11.0,15,1784.2,3.85,1.36,28.04,947.36,75.1,88,55,40,7.0,148.68333333333334,0.32083333333333336,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,26563.9744,2105.8039999999996,711.4673599999999,18.04,Medium,1,Neutral,0.83375,0.1567794227227354,0.026736111111111113,0.806126836749448,1.8,1.58,-0.43999999999999995,21
Black pepper,2019,Kharif     ,Puducherry,11.0,15,1889.36,4.07,1.36,28.41,1060.94,75.48,88,55,40,7.0,157.44666666666666,0.33916666666666667,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,30141.3054,2144.3868,800.7975120000001,18.41,High,1,Neutral,0.83375,0.14826324148884745,0.02826388888888889,0.8528811291718952,1.36,1.36,0.0,22
Cashewnut,1999,Whole Year ,Puducherry,210.0,177,22287.3,56.7,2.69,27.74,923.63,75.11,88,55,40,7.0,105.62701421800948,0.26872037914691943,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,25621.496199999998,2083.5514,693.7384930000001,17.74,Medium,1,Neutral,0.83375,0.11423706154679113,0.0012735562992744996,0.6263633512004255,1.03,2.69,0.0,2
Cashewnut,2000,Whole Year ,Puducherry,202.0,121,19830.34,52.52,0.603333333,27.95,962.02,74.78,88,55,40,7.0,97.6864039408867,0.2587192118226601,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,26888.459,2090.101,719.398556,17.95,Medium,1,Neutral,0.83375,0.10143756509821884,0.0012744788759736952,0.5926971349141827,2.69,1.6466666665,-2.086666667,3
Cashewnut,2001,Whole Year ,Puducherry,191.0,134,19506.83,49.66,1.063333333,28.23,1021.13,74.02,88,55,40,7.0,101.59807291666668,0.2586458333333333,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,28826.4999,2089.5846,755.840426,18.23,High,1,Neutral,0.83375,0.0993983866207495,0.0013471137152777776,0.6027025473253735,0.603333333,0.8333333330000001,0.4600000000000001,4
Cashewnut,2002,Whole Year ,Puducherry,184.0,140,17419.28,46.0,1.056666667,28.22,861.71,74.5,88,55,40,7.0,94.15827027027026,0.24864864864864866,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,24317.4562,2102.39,641.9739500000001,18.22,Medium,1,Neutral,0.83375,0.10914243519869975,0.0013440467494521548,0.5703349170391988,1.063333333,1.06,-0.006666666000000099,5
Cashewnut,2003,Whole Year ,Puducherry,217.0,172,21478.66,52.08,1.08,28.24,842.18,74.41,88,55,40,7.0,98.52596330275229,0.23889908256880732,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,23783.1632,2101.3383999999996,626.6661379999999,18.24,Medium,1,Neutral,0.83375,0.11685045103388635,0.001095867351233061,0.56878619358009,1.056666667,1.0683333335,0.023333333000000067,6
Cashewnut,2004,Whole Year ,Puducherry,218.0,141,23618.12,45.78,0.63,27.67,1307.68,76.32,88,55,40,7.0,107.84529680365296,0.20904109589041098,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,36183.505600000004,2111.7744,998.021376,17.67,High,1,Neutral,0.83375,0.0824076908057378,0.0009545255520110091,0.5535667294168987,1.08,0.855,-0.45000000000000007,7
Cashewnut,2008,Kharif     ,Puducherry,174.0,173,24888.96,15.66,0.943333333,27.74,1376.2,76.18,88,55,40,7.0,142.22262857142857,0.0894857142857143,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,38175.788,2113.2332,1048.3891600000002,17.74,High,1,Neutral,0.83375,0.10326940790838554,0.0005113469387755102,0.48503714486422056,0.63,0.7866666665,0.313333333,11
Cashewnut,2009,Kharif     ,Puducherry,171.0,146,26645.22,29.07,0.903333333,28.23,1110.91,73.83,88,55,40,7.0,154.91406976744187,0.16901162790697674,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,31360.9893,2084.2209,820.184853,18.23,High,1,Neutral,0.83375,0.13932248992044488,0.0009826257436452135,0.6224524153706031,0.943333333,0.923333333,-0.040000000000000036,12
Cashewnut,2010,Kharif     ,Puducherry,173.0,131,28737.03,41.52,0.713333333,28.07,1434.44,77.22,88,55,40,7.0,165.1553448275862,0.23862068965517244,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,40264.730800000005,2167.5654,1107.674568,18.07,High,1,Neutral,0.83375,0.1150555542743592,0.0013713832738803014,0.7404915923701152,0.903333333,0.808333333,-0.18999999999999995,13
Cashewnut,2011,Kharif     ,Puducherry,159.0,50,26635.68,52.47,0.466666667,27.95,1264.88,75.01,88,55,40,7.0,166.473,0.3279375,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,35353.396,2096.5295,948.7864880000001,17.95,High,1,Neutral,0.83375,0.13150772585079154,0.0020496093749999998,0.861416594030153,0.713333333,0.59,-0.24666666600000003,14
Cashewnut,2012,Kharif     ,Puducherry,144.0,52,21715.2,44.64,0.395,28.05,945.7,74.75,88,55,40,7.0,149.76,0.30786206896551727,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,26526.885000000002,2096.7375,706.91075,18.05,Medium,1,Neutral,0.83375,0.15819161297137424,0.0021231866825208085,0.79183989500179,0.466666667,0.43083333349999997,-0.07166666699999996,15
Cashewnut,2013,Kharif     ,Puducherry,147.0,53,21240.03,39.69,0.425,28.11,972.61,74.59,88,55,40,7.0,143.5137162162162,0.2681756756756757,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,27340.0671,2096.7249,725.4697990000001,18.11,Medium,1,Neutral,0.83375,0.14740369985540022,0.0018119978086194304,0.7234897987875328,0.395,0.41000000000000003,0.02999999999999997,16
Cashewnut,2014,Kharif     ,Puducherry,144.0,44,21738.24,47.52,0.4,28.1,1061.01,74.27,88,55,40,7.0,149.91889655172415,0.3277241379310345,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,29814.381,2086.987,788.0121269999999,18.1,High,1,Neutral,0.83375,0.14116524001819583,0.0022601664684898932,0.818384552462478,0.425,0.4125,-0.024999999999999967,17
Cashewnut,2015,Kharif     ,Puducherry,143.0,44,22581.13,47.19,0.433333333,28.11,1567.72,75.71,88,55,40,7.0,156.81340277777778,0.3277083333333333,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,44068.6092,2128.2081,1186.9208119999998,18.11,Very High,1,Neutral,0.83375,0.09996264647469133,0.0022757523148148147,0.8361689566300362,0.4,0.4166666665,0.033333332999999965,18
Cashewnut,2016,Kharif     ,Puducherry,148.0,51,22681.0,51.8,0.446666667,28.23,765.27,74.08,88,55,40,7.0,152.2214765100671,0.34765100671140936,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,21603.5721,2091.2784,566.912016,18.23,Medium,1,Neutral,0.83375,0.19865253306284614,0.002333228232962479,0.8505505779539314,0.433333333,0.44,0.01333333400000003,19
Cashewnut,2017,Kharif     ,Puducherry,147.0,43,23143.68,55.86,0.346666667,28.29,1248.7,74.81,88,55,40,7.0,156.37621621621622,0.3774324324324324,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,35325.723,2116.3749,934.15247,18.29,High,1,Neutral,0.83375,0.12513100441403235,0.002550219138056976,0.900466366515828,0.446666667,0.396666667,-0.10000000000000003,20
Cashewnut,2018,Kharif     ,Puducherry,145.0,61,23519.0,50.75,0.416666667,28.04,947.36,75.1,88,55,40,7.0,161.08904109589042,0.3476027397260274,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,26563.9744,2105.8039999999996,711.4673599999999,18.04,Medium,1,Neutral,0.83375,0.169860644793001,0.0023808406830549823,0.8733877309738726,0.346666667,0.38166666699999996,0.07,21
Cashewnut,2019,Kharif     ,Puducherry,145.0,65,24905.2,53.65,0.426666667,28.41,1060.94,75.48,88,55,40,7.0,170.58356164383562,0.36746575342465754,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,30141.3054,2144.3868,800.7975120000001,18.41,High,1,Neutral,0.83375,0.16063389800161554,0.0025168887220866957,0.9240430664751543,0.416666667,0.421666667,0.010000000000000009,22
Coconut ,1999,Whole Year ,Puducherry,2214.0,27816000,234971.82,597.78,104.27338669599956,27.74,923.63,75.11,88,55,40,7.0,106.08208577878104,0.2698781038374718,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,25621.496199999998,2083.5514,693.7384930000001,17.74,Medium,1,Neutral,0.83375,0.11472922766812783,0.00012184113040066447,0.6290619046902797,1.03,104.27338669599956,0.0,2
Coconut ,2000,Whole Year ,Puducherry,2233.0,24698000,219213.61,580.58,104.27338669599956,27.95,962.02,74.78,88,55,40,7.0,98.1260564010743,0.2598836168307968,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,26888.459,2090.101,719.398556,17.95,Medium,1,Neutral,0.83375,0.10189410022748675,0.00011633107288755452,0.5953646581620327,104.27338669599956,104.27338669599956,0.0,3
Coconut ,2001,Whole Year ,Puducherry,2282.0,22204000,233060.66,593.32,104.27338669599956,28.23,1021.13,74.02,88,55,40,7.0,102.0852650021901,0.25988611476127904,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,28826.4999,2089.5846,755.840426,18.23,High,1,Neutral,0.83375,0.09987503057555311,0.00011383535469175604,0.6055926800075415,104.27338669599956,104.27338669599956,0.0,4
Coconut ,2002,Whole Year ,Puducherry,2279.0,23956000,215752.93,569.75,104.27338669599956,28.22,861.71,74.5,88,55,40,7.0,94.62847807017543,0.249890350877193,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,24317.4562,2102.39,641.9739500000001,18.22,Medium,1,Neutral,0.83375,0.10968747095799913,0.00010960103108648816,0.573183056940031,104.27338669599956,104.27338669599956,0.0,5
Coconut ,2003,Whole Year ,Puducherry,2252.0,30732000,222902.96,540.48,104.27338669599956,28.24,842.18,74.41,88,55,40,7.0,98.93606746560141,0.23989347536617844,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,23783.1632,2101.3383999999996,626.6661379999999,18.24,Medium,1,Neutral,0.83375,0.11733682898740651,0.00010647735258152617,0.5711537074610915,104.27338669599956,104.27338669599956,0.0,6
Coconut ,2004,Whole Year ,Puducherry,2137.0,28003000,231522.58,448.77,104.27338669599956,27.67,1307.68,76.32,88,55,40,7.0,108.28932647333956,0.20990177736202056,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,36183.505600000004,2111.7744,998.021376,17.67,High,1,Neutral,0.83375,0.08274698663794018,9.81766966146027e-05,0.5558459206222415,104.27338669599956,104.27338669599956,0.0,7
Coconut ,2005,Whole Year ,Puducherry,2194.0,29414000,263104.48,460.74,104.27338669599956,28.11,1606.86,76.35,88,55,40,7.0,119.8653667425968,0.20990432801822323,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,45168.834599999995,2146.1985,1226.8376099999998,18.11,Very High,1,Neutral,0.83375,0.07454962916087023,9.56283954524935e-05,0.5857446313822869,104.27338669599956,104.27338669599956,0.0,8
Coconut ,2007,Whole Year ,Puducherry,2164.0,26615000,288677.6,346.24,104.27338669599956,27.8,1151.09,75.64,88,55,40,7.0,133.33838337182448,0.15992609699769053,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,32000.302,2102.792,870.684476,17.8,High,1,Neutral,0.83375,0.11573608257325772,7.386886697352912e-05,0.5547781282270103,104.27338669599956,104.27338669599956,0.0,10
Coconut ,2008,Whole Year ,Puducherry,2084.0,30721000,298095.36,187.56,104.27338669599956,27.74,1376.2,76.18,88,55,40,7.0,142.97139568345324,0.0899568345323741,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,38175.788,2113.2332,1048.3891600000002,17.74,High,1,Neutral,0.83375,0.10381309590724168,4.314476476372859e-05,0.4875907459742033,104.27338669599956,104.27338669599956,0.0,11
Coconut ,2009,Whole Year ,Puducherry,2138.0,31097000,333143.16,363.46,104.27338669599956,28.23,1110.91,73.83,88,55,40,7.0,155.74715287517532,0.16992052360916315,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,31360.9893,2084.2209,820.184853,18.23,High,1,Neutral,0.83375,0.1400717260166518,7.943923497389582e-05,0.6257997846146724,104.27338669599956,104.27338669599956,0.0,12
Coconut ,2010,Whole Year ,Puducherry,2131.0,24464000,353980.41,511.44,104.27338669599956,28.07,1434.44,77.22,88,55,40,7.0,166.03208724202625,0.23988742964352722,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,40264.730800000005,2167.5654,1107.674568,18.07,High,1,Neutral,0.83375,0.1156663373195858,0.00011251755611797712,0.7444225604368458,104.27338669599956,104.27338669599956,0.0,13
Coconut ,2011,Whole Year ,Puducherry,2095.0,17313000,350954.4,691.35,104.27338669599956,27.95,1264.88,75.01,88,55,40,7.0,167.44007633587788,0.3298425572519084,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,35353.396,2096.5295,948.7864880000001,17.95,High,1,Neutral,0.83375,0.13227168162533404,0.00015736763227667386,0.8664207424711559,104.27338669599956,104.27338669599956,0.0,14
Coconut ,2012,Whole Year ,Puducherry,1564.0,20297000,235851.2,484.84,104.27338669599956,28.05,945.7,74.75,88,55,40,7.0,150.70364217252396,0.3098019169329073,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,26526.885000000002,2096.7375,706.91075,18.05,Medium,1,Neutral,0.83375,0.1591883829856596,0.00019795649644275228,0.7968293015109422,104.27338669599956,104.27338669599956,0.0,15
Coconut ,2013,Whole Year ,Puducherry,1536.0,16608000,221936.64,414.72,104.27338669599956,28.11,972.61,74.59,88,55,40,7.0,144.39599219258295,0.26982433311646065,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,27340.0671,2096.7249,725.4697990000001,18.11,Medium,1,Neutral,0.83375,0.14830989019482438,0.00017555259148761265,0.7279375804034375,104.27338669599956,104.27338669599956,0.0,16
Coconut ,2014,Whole Year ,Puducherry,1526.0,25201000,230364.96,503.58,104.27338669599956,28.1,1061.01,74.27,88,55,40,7.0,150.8611394891945,0.32978388998035363,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,29814.381,2086.987,788.0121269999999,18.1,High,1,Neutral,0.83375,0.14205246606829927,0.00021596849376578496,0.8235281139642567,104.27338669599956,104.27338669599956,0.0,17
Coconut ,2015,Whole Year ,Puducherry,1941.0,28632000,306503.31,640.53,104.27338669599956,28.11,1567.72,75.71,88,55,40,7.0,157.8286869207003,0.3298300720906282,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,44068.6092,2128.2081,1186.9208119999998,18.11,Very High,1,Neutral,0.83375,0.10060985193068253,0.00016984040787364996,0.8415827099663732,104.27338669599956,104.27338669599956,0.0,18
Coconut ,2016,Whole Year ,Puducherry,1930.0,21737000,295772.5,675.5,104.27338669599956,28.23,765.27,74.08,88,55,40,7.0,153.17063697566027,0.3498187467633351,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,21603.5721,2091.2784,566.912016,18.23,Medium,1,Neutral,0.83375,0.19989120933308138,0.00018115937170550754,0.855854093601593,104.27338669599956,104.27338669599956,0.0,19
Coconut ,2017,Whole Year ,Puducherry,1910.0,20895000,300710.4,725.8,104.27338669599956,28.29,1248.7,74.81,88,55,40,7.0,157.3576138147567,0.37980115122972263,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,35325.723,2116.3749,934.15247,18.29,High,1,Neutral,0.83375,0.1259163109664373,0.00019874471545249745,0.9061175809463089,104.27338669599956,104.27338669599956,0.0,20
Coconut ,2018,Whole Year ,Puducherry,1877.0,17923000,304449.4,656.95,104.27338669599956,28.04,947.36,75.1,88,55,40,7.0,162.11363152289672,0.34981363152289674,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,26563.9744,2105.8039999999996,711.4673599999999,18.04,Medium,1,Neutral,0.83375,0.1709410261112834,0.00018626923936256482,0.8789428246173185,104.27338669599956,104.27338669599956,0.0,21
Coconut ,2019,Whole Year ,Puducherry,1857.0,18661000,318958.32,687.09,104.27338669599956,28.41,1060.94,75.48,88,55,40,7.0,171.6675565123789,0.36980086114101185,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,30141.3054,2144.3868,800.7975120000001,18.41,High,1,Neutral,0.83375,0.1616546664711555,0.00019903167983908066,0.9299150152885074,104.27338669599956,104.27338669599956,0.0,22
Coriander,1998,Kharif     ,Puducherry,2.0,1,197.6,0.58,0.5,28.33,1124.51,75.47,88,55,40,7.0,65.86666666666666,0.19333333333333333,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,31857.3683,2138.0651,848.6676970000001,18.33,High,1,Neutral,0.83375,0.058521618347830456,0.06444444444444444,0.4244879699708414,1.03,0.5,0.0,1
Coriander,1999,Whole Year ,Puducherry,3.0,2,318.39,0.81,0.67,27.74,923.63,75.11,88,55,40,7.0,79.5975,0.2025,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,25621.496199999998,2083.5514,693.7384930000001,17.74,Medium,1,Neutral,0.83375,0.0860857856656176,0.050625,0.47200952536889207,0.5,0.585,0.17000000000000004,2
Coriander,2000,Whole Year ,Puducherry,1.0,1,98.17,0.26,1.0,27.95,962.02,74.78,88,55,40,7.0,49.085,0.13,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,26888.459,2090.101,719.398556,17.95,Medium,1,Neutral,0.83375,0.0509698656310357,0.065,0.2978156395732156,0.67,0.835,0.32999999999999996,3
Coriander,2001,Whole Year ,Puducherry,2.0,1,204.26,0.52,0.5,28.23,1021.13,74.02,88,55,40,7.0,68.08666666666666,0.17333333333333334,183,1.5970961887477313,2.1945137157107233,1.371571072319202,44.33333333333333,28826.4999,2089.5846,755.840426,18.23,High,1,Neutral,0.83375,0.06661253134793682,0.05777777777777778,0.40390537202956966,1.0,0.75,-0.5,4
